"id";"partner_id";"name";"category";"net_price";"price";"delivery_time";"delivery_cost";"description";"url"
"7523";"2";"Tok Samsung J130F Galaxy J1 (2017) szilikon hátlap - Jelly Flash Mat - kék";"Telefon hátlapok > Jelly > Jelly Flash Mat > Samsung";"19405";"24644";"6";"990";"";"http://tesztbolt.hu/HF-PT-4093/Samsung-J130F-Galaxy-J1-2017-szilikon-hatlap-Jelly"
"7524";"2";"Huawei Mate S gyári akkumulátor - Li-ion 2700 mAh - HB4361178EBW (csomagolás nélküli)";"Gyári tartozékok > Akkumulátorok > Huawei";"10403";"13212";"6";"990";"KIZÁRÓLAG SZAKSZERVÍZBEN BESZERELHETŐ! GARANCIÁLIS REKLAMÁCIÓT CSAK A BESZERELÉST VÉGZŐ SZAKSZERVÍZ ÍRÁSOS VÉLEMÉNYÉVEL FOGADUNK EL!";"http://tesztbolt.hu/HF-HUW-0057/Huawei-Mate-S-gyari-akkumulator-Li-ion-2700-mAh-HB"
"7525";"2";"Tok Huawei Ascend G510 hátlap - Muvit miniGel - pink";"Telefon hátlapok > Muvit";"38659";"49097";"6";"990";"";"http://tesztbolt.hu/HF-I-MUSKI0190/Huawei-Ascend-G510-hatlap-Muvit-miniGel-pink"
"7526";"2";"Tok Samsung S5380 Wave Y szilikon hátlap - S-Line";"Telefon hátlapok > S-Line > Samsung";"26599";"33781";"6";"990";"";"http://tesztbolt.hu/HF-PT-498/Samsung-S5380-Wave-Y-szilikon-hatlap-S-Line"
"7527";"2";"Tok Apple iPhone 7 hátlap Swarovski kristály díszitéssel - Devia Crystal Lotus - rose gold";"Telefon hátlapok > Devia > iPhone 7";"37321";"47398";"6";"990";"";"http://tesztbolt.hu/HF-ST995096/Apple-iPhone-7-hatlap-Swarovski-kristaly-diszitess"
"7528";"2";"Tok Samsung J510FN Galaxy J5 (2016) szilikon hátlap - Jelly Electro - fekete";"Telefon hátlapok > Samsung";"10820";"13742";"6";"990";"";"http://tesztbolt.hu/HF-PT-3117/Samsung-J510FN-Galaxy-J5-2016-szilikon-hatlap-Jell"
"7529";"2";"Tok Sony Xperia Z5 (E6653) hátlap képernyővédő fóliával - Nillkin Frosted Shield - golden";"Telefon hátlapok > Sony";"19180";"24358";"6";"990";"NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség";"http://tesztbolt.hu/HF-NL107083/Sony-Xperia-Z5-E6653-hatlap-kepernyovedo-foliaval"
"7530";"2";"Tok HTC One Mini (M4) szilikon hátlap - S-Line - fekete";"Telefon hátlapok > S-Line > HTC";"16814";"21354";"6";"990";"";"http://tesztbolt.hu/HF-PT-1173/HTC-One-Mini-M4-szilikon-hatlap-S-Line-fekete"
"7531";"2";"Tok Sony Xperia X (F5121) hátlap - IMAK Sandstone Super Slim - kék";"Telefon hátlapok > IMAK > Sandstone Super Slim > Sony";"13269";"16851";"6";"990";"IMAK Sandstone Super Slim hátlap: Stílusos védelem és elegancia a mobiltelefonnak. A hátlap pehely könnyű és különlegesen vékony anyagból készült, így a készülék méretét és súlyát alig változtatja meg. Mindemellett megfelelő védelmet is biztosít egy speciális ütéselnyelő anyagnak (IMAK Vibra) köszönhetően. A tervezésnél és gyártásnál figyeltünk a pontos illeszkedésre és a szükséges kivágásokra. - matt felület - csúszás- és ujjlenyomatmentes bevonat - speciális ütéselnyelő anyagból készült (IMAK Vibra) - könnyű és ultra vékony (kínálatunkban a legkönnyebb hátlap) - minden gyárilag kialakított nyíláshoz (töltő, kamera, vaku, hangszóró stb. ) tökéletesen illeszkedik - hatékonyan véd a sérülések és karcolások ellen";"http://tesztbolt.hu/HF-IK851558/Sony-Xperia-X-F5121-hatlap-IMAK-Sandstone-Super-Sl"
"7532";"2";"Tok Apple iPhone 3G/3GS hátlap - Air - fehér";"Telefon hátlapok > Eazy Case";"32662";"41481";"6";"990";"";"http://tesztbolt.hu/HF-DZ-196/Apple-iPhone-3G-3GS-hatlap-Air-feher"
"7533";"2";"Huawei Nova üveg képernyővédő fólia - Tempered Glass - 1 db/csomag";"Képernyővédő fóliák és üvegek > Huawei";"18746";"23807";"6";"990";"A teljesen átlátszó edzett védőüveg a legmagasabb szintű karcolás elleni védelemmel rendelkezik (9H). HASZNOS INFORMÁCIÓK ÜVEGFÓLIA FELHELYEZÉSÉHEZ - Felhelyezés előtt használjuk a nedves törlőkendőt, zsírtalanítsuk vele a felületet, eltávolítva minden szennyeződést, ügyelve arra, hogy por vagy szösz ne kerüljön a kijelzőre. - Ezt követően töröljük szárazra a kijelzőt, ügyelve arra hogy por vagy szösz, újjlenyomat ne kerüljön rá. - Óvatosan húzzuk le róla az 1-es számmal jelölt fóliaréteget, ezt ki is dobhatjuk. A továbbiakban nem lesz rá szükségünk. - Fogjuk meg az üveget mindkét kezünkkel a négy sarkánál és felülről pontosan illesszük a készülékre. - Véletlen se fogjuk meg ezt a &quot, tapadós&quot, felületet, figyeljünk arra hogy a hangszóró vagy gombok kivágása a megfelelő helyre essen, illetve az oldalaknál párhuzamosan fussanak. - Óvatosan engedjük rá a készülékre. - Ha pontosan sikerült ráilleszteni, akkor nyomjuk meg az üveget enyhén, egy újjal a középen felülről, amely középről indulva szétterül és rátapad a kijelzőre. - Az esetleges légbuborékok ( feltéve ha nem porszem vagy szösz van alatta ) 1-2 napon belül felszívódnak. Figyelem! Erre a termékre semmilyen felrakási hibából eredő reklamációt nem fogadunk el!";"http://tesztbolt.hu/HF-PT-3627/Huawei-Nova-uveg-kepernyovedo-folia-Tempered-Glass"
"7534";"2";"Doro Primo 413 white mobiltelefon";"Készülékek > Mobil készülékek";"36054";"45789";"6";"990";"Üdvözöljük a Doro új termékcsaládjában. A Doro a világ egyik vezető mobiltelefon gyártója. Az új Primo termékcsalád ugyanolyan megbízható, mint a PhoneEasy család tagjai. A különálló nagy gombok, az SOS gomb, vagy a kényelmes kihangosítás funkció mind az Ön kényelmét szolgálja éppúgy, mint a praktikus asztali állvány. Mindezen funkciókat kiváló ár/érték arányban kínálja a Doro Primo család. A Doro Primo 413-at azoknak szántuk, akik nem szeretnének okostelefont, de a fontosabb funkciókra szükségük lehet. Főbb tulajdonságok: - SOS gomb a készülék hátoldalán - 3 gyorshívó gomb - 2MP-es kamera - Zseblámpa funkció - FM rádió - Bluetooth Termékspecifikációk: Kijelző: 2,4 col TFT színes kijelző háttérvilágítással és külső monochrome kijelző Felbontás: 320 240 Processzor: 6260 Chip Operációs rendszer: Egyedi Magyar nyelv: Van Rendszer memória (RAM): Nincs adat Belső memória (ROM): Nincs adat Külső memória: Micro SD kártyával bővíthető WiFi: Nincs Bluetooth: Van Beépített 3G: Nincs GPS: Nincs DUAL SIM: Nincs SIM foglalat: Normál NFC: Nincs LTE: Nincs FM rádió: Van USB kapcsolat: Nincs Hangszóró: Van Mikrofon: Van Fülhallgató: Van Első kamera: Nincs Hátsó kamera: Van - 2 MPixel Nyelv támogatás: Magyar, francia, spanyol, lengyel, angol, portugál, olasz, német, cseh, szlovák, holland, török Érzékelők: S. O. S gomb a készülék hátoldalán Ellenállóság: Nincs Akkumulátor: 3.7V, 1050 mAh Li-Ion Méret: 102x50x20mm Súly: 115g Tartozékok: Headset, asztali töltő, hálózati töltő, akkumulátor Garancia: 1 év";"http://tesztbolt.hu/HF-CC672347/Doro-Primo-413-white-mobiltelefon"
"7535";"2";"Tok Samsung SM-A800 Galaxy A8 oldalra nyíló flipes tok - Nillkin Sparkle - fehér";"Tokok és táskák > Nillkin > Nillkin Sparkle > Samsung";"35545";"45142";"6";"990";"A Sparkle tokok válogatott bőrből és környezetbarát műanyagból készültek. A vékony kagylóforma kialakítás és a finom anyagok kiváló látványt nyújtanak. A puha légáteresztő belső rész megvédi a kijelzőt. A hátoldal magas minőségű műanyagból készült ékszerek ihlette színekkel, lenyűgüző látványt nyújtva. Az egységes fedél és hátlap rendkívül tartós, ütésálló és egyszerűen gyönyörű.";"http://tesztbolt.hu/HF-NL102231/Samsung-SM-A800-Galaxy-A8-oldalra-nyilo-flipes-tok"
"7536";"2";"Tok Sony Xperia Z5 (E6653) hátlap - Made for Xperia Muvit miniGel - red";"Telefon hátlapok > Sony";"10942";"13896";"6";"990";"";"http://tesztbolt.hu/HF-I-SESKI0071/Sony-Xperia-Z5-E6653-hatlap-Made-for-Xperia-Muvit"
"7537";"2";"Tok Apple iPhone 6/6S hátlap - Comma Brightness Update Version - passion red";"iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6/6S";"15768";"20025";"6";"990";"";"http://tesztbolt.hu/HF-ST975272/Apple-iPhone-6-6S-hatlap-Comma-Brightness-Update-V"
"7538";"2";"Tok Nokia Lumia 820 szilikon hátlap - S-Line - fehér";"Telefon hátlapok > S-Line > Nokia";"5228";"6639";"6";"990";"";"http://tesztbolt.hu/HF-PT-727/Nokia-Lumia-820-szilikon-hatlap-S-Line-feher"
"7539";"2";"USB - USB Type-C adat- és töltőkábel 1 m-es vezetékkel - fehér";"Adatátvitel/Audio > USB Adatkábelek > USB Type-C";"24706";"31377";"6";"990";"A kábel hossza 1 m.";"http://tesztbolt.hu/HF-HD-CA108WT/USB-USB-Type-C-adat-es-toltokabel-1-m-es-vezetekke"
"7540";"2";"Tok Apple iPhone 6 flipes tok - Kalaideng Sun Series View Cover - pink";"Tokok és táskák > Kalaideng tokok > Apple";"32302";"41024";"6";"990";"";"http://tesztbolt.hu/HF-KD-0373/Apple-iPhone-6-flipes-tok-Kalaideng-Sun-Series-Vie"
"7541";"2";"Apple iPhone Lightning Universal Dock - univerzális asztali töltő + audio be/kimenet - ML8J2ZM/A - silver";"Töltők > Asztali töltők > Apple";"17257";"21917";"6";"990";"A négyféle fémes bevonattal kapható iPhone Lightning dokkoló az iPhone tökéletes kiegészítője. Ezüstszínű, asztroszürke, aranyszínű és rozéarany változatban választható. Lightning csatlakozós iPhone készülékek töltésére és szinkronizálására használható. A töltés és a szinkronizálás alatt az iPhone álló helyzetben van a dokkolóban, amely így íróasztalra és más munkafelületekre is ideális választás. Az iPhone az Apple tokjaiba bújtatva is egyszerűen dokkolható, és akkor sem kell kivenned a dokkolóból, ha fel akarod oldani a zárolását, vagy a Touch ID-t szeretnéd használni. Néhány javaslat az iPhone Lightning dokkoló használatához: Csatlakoztasd a dokkolót a számítógéphez az iPhone USB-kábelével, és nemcsak szinkronizálhatod iPhone készülékedet, hanem az akkumulátorát is feltöltheted. Az akkumulátor feltöltéséhez csatlakoztasd a dokkolót egy elektromos aljzathoz az iPhone-hoz kapott Apple USB hálózati adapterrel. Helyezd a dokkolóba az iPhone-t, és máris tiszta hangzású kihangosított hívásokat folytathatsz. Fejhallgatódat a dokkolóhoz csatlakoztatva töltés és szinkronizálás közben is tudsz zenét hallgatni. Ha a dokkolót aktív hangszórókhoz vagy hifiberendezéshez csatlakoztatod egy külön beszerezhető 3,5 mm-es kábellel, akkor zenét és podcastokat hallgathatsz az iPhone-ról. A doboz tartalma iPhone Lightning dokkoló";"http://tesztbolt.hu/HF-APL-0206/Apple-iPhone-Lightning-Universal-Dock-univerzalis"
"7542";"2";"Tok Nokia Lumia 530 szilikon hátlap - S-Line - fekete";"Telefon hátlapok > S-Line > Nokia";"8109";"10299";"6";"990";"";"http://tesztbolt.hu/HF-PT-1903/Nokia-Lumia-530-szilikon-hatlap-S-Line-fekete"
"7543";"2";"Tok Slim Flip bőrtok - Samsung i9260 Galaxy Premier - fekete";"Tokok és táskák > Slim Flip > Samsung";"12931";"16422";"6";"990";"";"http://tesztbolt.hu/HF-PT-888/Slim-Flip-bortok-Samsung-i9260-Galaxy-Premier-feke"
"7544";"2";"Tok Apple iPhone 6/6S hátlap - Devia Fruit - juice peach";"Telefon hátlapok > Devia > iPhone 6/6S";"23212";"29479";"6";"990";"";"http://tesztbolt.hu/HF-ST971236/Apple-iPhone-6-6S-hatlap-Devia-Fruit-juice-peach"
"7545";"2";"Lightning - 3, 5 mm jack audio kábel 1 m-es vezetékkel - Devia Gracious Premium Nylon AUX Cable - grey";"Tablet tartozékok > Audio tartozékok";"37502";"47628";"6";"990";"";"http://tesztbolt.hu/HF-ST997540/Lightning-35-mm-jack-audio-kabel-1-m-es-vezetekkel"
"7546";"2";"Sony Xperia gyári sztereó felvevős J. B. szett - 3, 5 mm jack - MH750 white (csomagolás nélküli)";"Gyári tartozékok > Fülhallgató-mikrofon szettek > Vezetékes > Sony";"23881";"30329";"6";"990";"";"http://tesztbolt.hu/HF-SER-0340/Sony-Xperia-gyari-sztereo-felvevos-J-B-szett-35-mm"
"7547";"2";"LG Q6 M700A üveg képernyővédő fólia - Tempered Glass - 1 db/csomag";"Képernyővédő fóliák és üvegek > LG";"8374";"10635";"6";"990";"A teljesen átlátszó edzett védőüveg a legmagasabb szintű karcolás elleni védelemmel rendelkezik (9H). HASZNOS INFORMÁCIÓK ÜVEGFÓLIA FELHELYEZÉSÉHEZ - Felhelyezés előtt használjuk a nedves törlőkendőt, zsírtalanítsuk vele a felületet, eltávolítva minden szennyeződést, ügyelve arra, hogy por vagy szösz ne kerüljön a kijelzőre. - Ezt követően töröljük szárazra a kijelzőt, ügyelve arra hogy por vagy szösz, újjlenyomat ne kerüljön rá. - Óvatosan húzzuk le róla az 1-es számmal jelölt fóliaréteget, ezt ki is dobhatjuk. A továbbiakban nem lesz rá szükségünk. - Fogjuk meg az üveget mindkét kezünkkel a négy sarkánál és felülről pontosan illesszük a készülékre. - Véletlen se fogjuk meg ezt a &quot, tapadós&quot, felületet, figyeljünk arra hogy a hangszóró vagy gombok kivágása a megfelelő helyre essen, illetve az oldalaknál párhuzamosan fussanak. - Óvatosan engedjük rá a készülékre. - Ha pontosan sikerült ráilleszteni, akkor nyomjuk meg az üveget enyhén, egy újjal a középen felülről, amely középről indulva szétterül és rátapad a kijelzőre. - Az esetleges légbuborékok ( feltéve ha nem porszem vagy szösz van alatta ) 1-2 napon belül felszívódnak. Figyelem! Erre a termékre semmilyen felrakási hibából eredő reklamációt nem fogadunk el!";"http://tesztbolt.hu/HF-PT-4079/LG-Q6-M700A-uveg-kepernyovedo-folia-Tempered-Glass"
"7548";"2";"Tok Samsung A510F Galaxy A5 (2016) szilikon hátlap - Nillkin Nature - transparent";"Telefon hátlapok > Samsung";"10328";"13117";"6";"990";"A Nillkin megalkotta ezt a vékony áttetsző a készülék egyediségét megtartó szilikon tokot. Természetes környezetbarát anyagokból készült. Teljesen körülöleli a készüléket mégis egyszerű hozzáférést biztosít a kezelőgombokhoz. Az oldalán lévő matt felületek csúszásgátló hatásúak, így nem kell aggódnia a leejtéstől.";"http://tesztbolt.hu/HF-NL112896/Samsung-A510F-Galaxy-A5-2016-szilikon-hatlap-Nillk"
"7549";"2";"Tok LG K10 K420N szilikon hátlap - Jelly Flash - bordó";"Telefon hátlapok > Jelly > Jelly Flash > LG";"8871";"11266";"6";"990";"";"http://tesztbolt.hu/HF-PT-2984/LG-K10-K420N-szilikon-hatlap-Jelly-Flash-bordo"
"7550";"2";"Tok Samsung i8260 Galaxy Core flipes tok képernyővédő fóliával - Muvit Slim - black";"Tokok és táskák > Muvit";"11805";"14992";"6";"990";"";"http://tesztbolt.hu/HF-I-MUSLI0326/Samsung-i8260-Galaxy-Core-flipes-tok-kepernyovedo"
"7551";"2";"Tok Apple iPhone 6/6S szilikon hátlap - Nillkin Nature - transparent";"Telefon hátlapok > Nillkin > Nillkin Nature > Apple";"25268";"32090";"6";"990";"A Nillkin megalkotta ezt a vékony áttetsző a készülék egyediségét megtartó szilikon tokot. Természetes környezetbarát anyagokból készült. Teljesen körülöleli a készüléket mégis egyszerű hozzáférést biztosít a kezelőgombokhoz. Az oldalán lévő matt felületek csúszásgátló hatásúak, így nem kell aggódnia a leejtéstől.";"http://tesztbolt.hu/HF-NL290698/Apple-iPhone-6-6S-szilikon-hatlap-Nillkin-Nature-t"
"7552";"2";"Tok HTC One M8 flipes tok - Kalaideng Enland Series - white";"Tokok és táskák > Kalaideng tokok > HTC";"24883";"31601";"6";"990";"";"http://tesztbolt.hu/HF-KD-0252/HTC-One-M8-flipes-tok-Kalaideng-Enland-Series-whit"
"7553";"2";"Tok Apple iPad Air 2/iPad Pro 9.7 védőtok (Smart Case) on/off funkcióval - Devia Light Grace - gold";"Tokok és táskák > Devia";"13572";"17237";"6";"990";"";"http://tesztbolt.hu/HF-ST995942/Apple-iPad-Air-2-iPad-Pro-9-7-vedotok-Smart-Case-o"
"7554";"2";"LG KG800/KG320/KU970/L600V szivargyújtó gyorstöltő - 5V/0, 55A - PRÉMIUM";"Töltők > Szivargyújtós töltők > LG";"37671";"47842";"6";"990";"IC-vezérelt gyorstöltő 12-24V kábelhossz: 50-150cm TüV/GS, CE, E13 és RoHs minősítés";"http://tesztbolt.hu/HF-874-202/LG-KG800-KG320-KU970-L600V-szivargyujto-gyorstolto"
"7555";"2";"Samsung M600/J600 gyári akkumulátor - Li-Ion 880 mAh - AB533640BU (bontott/bevizsgált)";"Gyári tartozékok > Akkumulátorok > Samsung";"25194";"31997";"6";"990";"Az akkumulátor egy hónapon belül visszavett telefonból lett kibontva. Kapacitása tesztelve van, így az minden esetben megegyezik az új akkumulátoréval, de ára jóval kedvezőbb. Csomagolása nylon tasak.";"http://tesztbolt.hu/HF-SAM-0771/Samsung-M600-J600-gyari-akkumulator-Li-Ion-880-mAh"
"7556";"2";"Tok Samsung A820F/DS Galaxy A8 (2016) oldalra nyíló flipes tok - Nillkin Sparkle - gold";"Tokok és táskák > Nillkin > Nillkin Sparkle > Samsung";"15062";"19129";"6";"990";"A Sparkle tokok válogatott bőrből és környezetbarát műanyagból készültek. A vékony kagylóforma kialakítás és a finom anyagok kiváló látványt nyújtanak. A puha légáteresztő belső rész megvédi a kijelzőt. A hátoldal magas minőségű műanyagból készült ékszerek ihlette színekkel, lenyűgüző látványt nyújtva. Az egységes fedél és hátlap rendkívül tartós, ütésálló és egyszerűen gyönyörű.";"http://tesztbolt.hu/HF-NL133051/Samsung-A820F-DS-Galaxy-A8-2016-oldalra-nyilo-flip"
"7557";"2";"Tok Slim Flexi Flip bőrtok - Lenovo Moto Z Play - fekete";"Tokok és táskák > Slim Flexi Flip > Lenovo/Moto";"30557";"38807";"6";"990";"";"http://tesztbolt.hu/HF-PT-3769/Slim-Flexi-Flip-bortok-Lenovo-Moto-Z-Play-fekete"
"7558";"2";"Tok Slim Flexi Flip bőrtok - Samsung i8260 Galaxy Core - fekete";"Tokok és táskák > Slim Flexi Flip > Samsung";"8792";"11166";"6";"990";"";"http://tesztbolt.hu/HF-PT-1675/Slim-Flexi-Flip-bortok-Samsung-i8260-Galaxy-Core-f"
"7559";"2";"Tok Apple iPhone 6 hátlap - Gecko Vision - white/clear";"Telefon hátlapok > Gecko";"26896";"34158";"6";"990";"";"http://tesztbolt.hu/HF-GG800343/Apple-iPhone-6-hatlap-Gecko-Vision-white-clear"
"7560";"2";"Tok Samsung i9300 Galaxy S III hátlap - Case-Mate Glam - emerald";"Telefon hátlapok > Samsung";"30360";"38557";"6";"990";"";"http://tesztbolt.hu/HF-CM021206/Samsung-i9300-Galaxy-S-III-hatlap-Case-Mate-Glam-e"
"7561";"2";"Microsoft Lumia 640 gyári akkumulátor - Li-Ion 2500 mAh - BV-T5C (bontott/bevizsgált)";"Gyári tartozékok > Akkumulátorok > Microsoft";"28841";"36628";"6";"990";"Az akkumulátor egy hónapon belül visszavett telefonból lett kibontva. Kapacitása tesztelve van, így az minden esetben megegyezik az új akkumulátoréval, de ára jóval kedvezőbb. Csomagolása nylon tasak.";"http://tesztbolt.hu/HF-NOK-0770/Microsoft-Lumia-640-gyari-akkumulator-Li-Ion-2500"
"7562";"2";"Apple iPhone 5/5S/5C/SE/iPad 4/iPad Mini USB töltő- és adatkábel - 1 m-es vezetékkel (Apple MFI engedélyes) - Nillkin Rapid Lightning - kék";"Tablet tartozékok > Adatátvitel > Apple";"27903";"35437";"6";"990";"Minőségi, Apple engedélyes adat- és töltőkábel. Az eredeti Apple csatlakozó garantálja a maximális 2,1A töltő áramot. hossza: 1 méter max. átvitel: 2,1A";"http://tesztbolt.hu/HF-NL116245/Apple-iPhone-5-5S-5C-SE-iPad-4-iPad-Mini-USB-tolto"
"7563";"2";"Tok Samsung G950F Galaxy S8 oldalra nyíló flipes tok - Nillkin Qin - piros";"Tokok és táskák > Nillkin > Nillkin Qin > Samsung";"33755";"42869";"6";"990";"Nillkin Qin bőrtok természetes textúrájú, kiváló tapintású bőrből készült flipes tok elegáns stílusban. A lágy finom bélés csúszásgátló anyagának köszönhetően nem csak védi készülékét a szennyeződésektől, hanem ötvözi a divatot a hasznossággal. A klasszikus felhajtható bőr fedél 360 fokos védelmet biztosít mobiltelefonjának. A fedél belső oldalán található nyílásban kényelmesen tárolhatja kártyáját. A fedlapon található nikkelből készült logó még elegánsabbá, stílusosabbá teszi a tokot. - Felhelyezése nagyon egyszerű és gyors - Megvédi készüléke kijelzőjét a karcolásoktól is";"http://tesztbolt.hu/HF-NL138421/Samsung-G950F-Galaxy-S8-oldalra-nyilo-flipes-tok-N"
"7564";"2";"Tok Pierre Cardin Classic vízszintes, csatos-fűzős, különleges minőségű tok mobiltelefonhoz - TS3 méret";"Tokok és táskák > Pierre Cardin tokok > Classic";"26910";"34176";"6";"990";"fekete bőrtok rejtett mágneses zárral";"http://tesztbolt.hu/HF-4162-3TS3/Pierre-Cardin-Classic-vizszintes-csatos-fuzos-kulo"
"7565";"2";"Tok Sony Xperia Z2 (D6503) flipes tok - Kalaideng Swift Series - pink";"Tokok és táskák > Kalaideng tokok > Sony";"35030";"44488";"6";"990";"";"http://tesztbolt.hu/HF-KD-0132/Sony-Xperia-Z2-D6503-flipes-tok-Kalaideng-Swift-Se"
"7566";"2";"Tok Apple iPhone 7 szilikon hátlap - Devia Egg Shell - pink";"Telefon hátlapok > Apple";"23617";"29993";"6";"990";"";"http://tesztbolt.hu/HF-ST995836/Apple-iPhone-7-szilikon-hatlap-Devia-Egg-Shell-pin"
"7567";"2";"Tok Samsung G955F Galaxy S8 Plus védőtok - OtterBox Symmetry - crystal clear";"Telefon hátlapok > Ütésálló hátlapok > Samsung";"33831";"42965";"6";"990";"";"http://tesztbolt.hu/HF-OT77-54666/Samsung-G955F-Galaxy-S8-Plus-vedotok-OtterBox-Symm"
"7568";"2";"Tok Sony Xperia Z3 (D6603) flipes tok - Made for Xperia Muvit Wallet Folio - pink";"Tokok és táskák > Made for Xperia Muvit";"19380";"24612";"6";"990";"";"http://tesztbolt.hu/HF-I-SEWAL0007/Sony-Xperia-Z3-D6603-flipes-tok-Made-for-Xperia-Mu"
"7569";"2";"Xiaomi Mi 4c képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD)";"Képernyővédő fóliák és üvegek > Xiaomi";"20273";"25747";"6";"990";"Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás";"http://tesztbolt.hu/HF-LA-939/Xiaomi-Mi-4c-kepernyovedo-folia-2-db-csomag-Crysta"
"7570";"2";"Tok Asus ZenFone 3 Deluxe (ZS570KL) oldalra nyíló flipes tok - Nillkin Qin - fehér";"Telefon hátlapok > Nillkin > Nillkin Qin > Asus";"4361";"5538";"6";"990";"Nillkin Qin bőrtok természetes textúrájú, kiváló tapintású bőrből készült flipes tok elegáns stílusban. A lágy finom bélés csúszásgátló anyagának köszönhetően nem csak védi készülékét a szennyeződésektől, hanem ötvözi a divatot a hasznossággal. A klasszikus felhajtható bőr fedél 360 fokos védelmet biztosít mobiltelefonjának. A fedél belső oldalán található nyílásban kényelmesen tárolhatja kártyáját. A fedlapon található nikkelből készült logó még elegánsabbá, stílusosabbá teszi a tokot. - Felhelyezése nagyon egyszerű és gyors - Megvédi készüléke kijelzőjét a karcolásoktól is";"http://tesztbolt.hu/HF-NL134942/Asus-ZenFone-3-Deluxe-ZS570KL-oldalra-nyilo-flipes"
"7571";"2";"Tok Samsung G935F Galaxy S7 Edge hátlap képernyővédő fóliával - Nillkin Frosted Shield - golden";"Telefon hátlapok > Samsung";"29278";"37183";"6";"990";"NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség";"http://tesztbolt.hu/HF-NL115774/Samsung-G935F-Galaxy-S7-Edge-hatlap-kepernyovedo-f"
"7572";"2";"Tok Samsung i9500 Galaxy S4 flipes hátlap - EF-FI950BEGWW utángyártott - dark blue";"Tokok és táskák > S-View Flip Cover tokok > Samsung";"36161";"45925";"6";"990";"";"http://tesztbolt.hu/HF-DZ-366/Samsung-i9500-Galaxy-S4-flipes-hatlap-EF-FI950BEGW"
